Date,Open,High,Low,Close,Volume,SMA,EMA,MACD,ADX,SAR,RSI,ROC,CCI,ATR,Bbands_Upper,Bbands_Middle,Bbands_Lower,OBV,MFI
2023-05-05,147.17,149.14,147.00,148.49,2223200,154.98,153.68,-2.81,22.14,157.91,39.87,-7.46,-132.07,4.06,163.87,154.98,146.08,162760100.00,38.13
2023-05-08,149.23,150.37,148.78,148.87,2271600,154.59,153.23,-2.84,22.58,156.74,40.60,-6.27,-94.87,3.90,163.82,154.59,145.35,165031700.00,37.71
2023-05-09,147.86,149.54,147.74,149.20,2322700,154.17,152.84,-2.80,23.17,155.68,41.26,-6.35,-91.72,3.75,163.60,154.17,144.75,167354400.00,30.81
2023-05-10,149.43,150.46,143.92,144.63,4602600,153.66,152.06,-3.11,24.33,154.69,35.38,-7.42,-117.68,3.95,163.95,153.66,143.37,162751800.00,35.75
2023-05-11,143.94,144.46,142.30,143.96,2900300,152.96,151.29,-3.37,25.64,153.79,34.60,-5.21,-140.77,3.84,163.88,152.96,142.05,159851500.00,26.87
2023-05-12,145.25,145.25,143.08,143.90,2320000,152.22,150.59,-3.53,26.58,152.64,34.53,-5.00,-118.33,3.72,163.47,152.22,140.97,157531500.00,32.61
2023-05-15,144.14,146.12,143.90,145.92,2271900,151.55,150.14,-3.46,27.14,151.60,39.18,-5.33,-91.09,3.61,162.64,151.55,140.47,159803400.00,39.28
2023-05-16,146.10,148.26,144.33,144.37,1960200,150.77,149.59,-3.49,26.92,150.67,37.01,-8.01,-79.05,3.63,161.58,150.77,139.97,157843200.00,45.19
2023-05-17,145.74,148.73,145.23,147.95,2446500,150.15,149.43,-3.19,26.57,149.84,44.67,-4.54,-48.76,3.69,160.05,150.15,140.25,160289700.00,45.49
2023-05-18,148.10,149.92,146.95,149.30,2629800,149.67,149.42,-2.81,25.83,142.30,47.28,0.15,-20.29,3.63,158.74,149.67,140.60,162919500.00,45.69
2023-05-19,150.36,150.70,148.00,148.78,2258600,149.15,149.36,-2.52,24.89,142.45,46.38,0.49,-4.27,3.57,157.06,149.15,141.23,160660900.00,46.21
2023-05-22,149.49,151.65,149.11,151.28,2483800,148.90,149.54,-2.07,23.69,142.78,51.20,4.50,40.27,3.52,156.20,148.90,141.60,163144700.00,56.10
2023-05-23,150.26,151.52,148.35,148.41,2928400,148.72,149.43,-1.92,22.80,143.31,46.06,-0.06,14.85,3.49,155.90,148.72,141.55,160216300.00,55.67
2023-05-24,147.37,147.57,146.03,146.62,2308400,148.48,149.17,-1.92,22.59,143.81,43.15,-1.52,-49.48,3.41,155.60,148.48,141.37,157907900.00,58.21
2023-05-25,145.53,147.37,145.30,146.97,3234300,148.12,148.96,-1.87,22.58,144.28,43.90,-1.50,-48.09,3.32,154.77,148.12,141.48,161142200.00,50.61
2023-05-26,148.65,153.94,148.38,152.96,4015400,147.92,149.34,-1.33,21.44,144.72,54.83,5.76,111.41,3.58,153.68,147.92,142.17,165157600.00,52.94
2023-05-30,152.87,154.62,152.39,153.71,3268200,147.86,149.75,-0.84,20.56,145.30,55.98,6.77,176.67,3.48,153.32,147.86,142.40,168425800.00,60.09
2023-05-31,153.38,155.25,152.00,154.24,5588500,148.12,150.18,-0.40,19.90,146.23,56.83,7.19,166.72,3.47,154.23,148.12,142.00,174014300.00,72.45
2023-06-01,154.73,159.52,153.92,158.29,4087200,148.63,150.95,0.27,20.28,147.32,62.69,8.48,215.27,3.62,156.18,148.63,141.08,178101500.00,80.08
2023-06-02,160.50,165.22,160.01,163.97,4820500,149.59,152.19,1.25,21.60,149.03,69.05,13.58,271.92,3.86,159.46,149.59,139.72,182922000.00,81.42
2023-06-05,163.66,163.66,161.31,162.87,2870900,150.31,153.21,1.91,22.82,151.62,66.68,10.09,199.86,3.77,161.73,150.31,138.89,180051100.00,74.99
2023-06-06,163.28,167.95,162.94,167.14,3631500,151.22,154.54,2.75,24.56,153.79,70.86,11.95,196.12,3.86,164.76,151.22,137.68,183682600.00,76.09
2023-06-07,168.92,168.92,166.05,166.88,2789000,152.11,155.71,3.36,26.30,156.34,70.27,12.16,170.40,3.79,167.22,152.11,136.99,180893600.00,76.44
2023-06-08,166.00,166.86,164.94,166.48,2354400,153.20,156.74,3.76,27.50,158.86,69.34,10.05,132.42,3.66,169.13,153.20,137.27,178539200.00,71.08
2023-06-09,167.26,167.53,166.28,167.04,2200900,154.35,157.72,4.08,28.72,160.87,69.95,12.56,121.43,3.49,170.77,154.35,137.93,180740100.00,71.20
2023-06-12,167.33,169.19,167.25,168.91,2609600,155.60,158.79,4.43,30.09,162.48,71.93,15.21,116.48,3.39,172.45,155.60,138.75,183349700.00,71.45
2023-06-13,169.66,171.32,169.47,170.37,2480400,156.83,159.89,4.77,31.65,163.82,73.41,15.93,116.66,3.32,174.23,156.83,139.42,185830100.00,77.33
2023-06-14,171.23,172.22,168.67,169.72,2326100,158.09,160.82,4.93,33.22,165.32,71.60,10.96,102.26,3.34,175.37,158.09,140.81,183504000.00,76.74
2023-06-15,166.74,169.78,164.95,169.08,2797600,159.15,161.61,4.95,33.23,172.22,69.77,10.00,75.23,3.44,176.40,159.15,141.90,180706400.00,76.78
2023-06-16,169.46,169.83,166.88,167.52,4616900,160.06,162.17,4.79,33.25,172.22,65.41,8.61,69.59,3.41,177.06,160.06,143.06,176089500.00,77.29
2023-06-20,166.34,166.56,163.75,164.80,2865700,160.86,162.42,4.39,32.18,172.07,58.51,4.11,39.47,3.43,177.15,160.86,144.57,173223800.00,70.95
2023-06-21,164.49,164.49,162.40,163.35,2813600,161.47,162.51,3.91,30.77,171.74,55.18,-0.38,20.94,3.36,177.18,161.47,145.75,170410200.00,62.90
2023-06-22,162.72,163.91,160.73,163.68,2755900,162.23,162.62,3.51,28.95,171.18,55.80,0.50,9.44,3.35,176.77,162.23,147.69,173166100.00,55.43
2023-06-23,161.48,164.01,161.23,163.49,4214400,163.07,162.71,3.15,27.29,170.34,55.34,-2.18,2.65,3.31,175.73,163.07,150.42,168951700.00,54.78
2023-06-26,163.94,165.86,162.51,162.56,2507100,163.85,162.69,2.75,26.25,169.57,52.97,-2.59,1.30,3.31,174.14,163.85,153.56,166444600.00,61.26
2023-06-27,161.82,163.79,161.65,163.61,2433900,164.38,162.78,2.49,24.99,168.87,55.29,-1.72,-20.97,3.23,173.38,164.38,155.39,168878500.00,54.04
2023-06-28,162.71,165.24,162.65,165.16,2289000,164.96,163.01,2.39,24.23,168.22,58.54,-1.13,-7.06,3.18,172.51,164.96,157.41,171167500.00,53.41
2023-06-29,165.93,167.62,165.68,167.39,2899200,165.62,163.42,2.46,24.11,167.62,62.75,-0.90,41.95,3.13,171.40,165.62,159.83,174066700.00,59.98
2023-06-30,169.49,170.32,168.61,169.46,3371300,166.17,164.00,2.64,24.59,160.73,66.17,-0.54,104.55,3.12,171.12,166.17,161.23,177438000.00,61.18
2023-07-03,169.55,171.53,168.97,170.66,1700200,166.51,164.63,2.86,25.28,160.92,68.02,0.56,118.16,3.08,171.71,166.51,161.31,179138200.00,60.31
2023-07-05,169.63,171.76,169.30,170.79,2487800,166.90,165.22,3.01,25.97,161.35,68.21,1.01,113.65,3.03,172.14,166.90,161.67,181626000.00,60.32
2023-07-06,167.64,168.19,164.21,166.86,3157300,166.89,165.37,2.77,24.76,161.97,56.60,-0.40,-8.66,3.29,172.13,166.89,161.65,178468700.00,59.17
2023-07-07,165.09,167.47,164.64,165.74,2145300,166.83,165.41,2.47,23.65,162.56,53.81,0.57,-20.34,3.25,172.09,166.83,161.57,176323400.00,60.17
2023-07-10,165.80,167.72,165.40,167.61,1865600,166.89,165.62,2.35,22.68,163.11,57.58,2.61,6.49,3.19,172.16,166.89,161.62,178189000.00,57.20
2023-07-11,168.38,171.38,168.20,170.47,2281900,167.06,166.08,2.46,22.71,163.63,62.63,4.15,87.93,3.23,172.56,167.06,161.56,180470900.00,64.32
2023-07-12,172.77,173.66,170.14,170.16,2305800,167.12,166.47,2.49,23.23,164.12,61.79,4.08,113.24,3.25,172.73,167.12,161.52,178165100.00,71.52
2023-07-13,171.23,171.89,169.74,170.08,2080400,167.11,166.81,2.48,23.56,164.88,61.53,4.62,93.00,3.17,172.68,167.11,161.54,176084700.00,72.64
2023-07-14,171.17,171.46,168.40,169.25,1829500,167.08,167.04,2.38,23.35,165.58,59.03,3.45,71.82,3.16,172.62,167.08,161.55,174255200.00,65.25
2023-07-17,168.81,172.05,168.71,171.20,2144100,167.19,167.44,2.43,23.29,166.23,62.85,3.66,88.04,3.18,172.95,167.19,161.43,176399300.00,64.98
2023-07-18,171.00,174.18,170.26,173.79,2685700,167.50,168.04,2.65,23.75,166.82,67.22,3.82,122.41,3.23,173.94,167.50,161.07,179085000.00,72.46
2023-07-19,173.99,174.52,172.10,172.89,2749100,167.91,168.51,2.72,24.26,167.56,64.39,2.02,115.92,3.17,174.63,167.91,161.19,176335900.00,72.94
2023-07-20,171.36,172.98,169.89,172.88,3940700,168.39,168.92,2.74,23.81,168.39,64.36,1.30,81.43,3.16,175.09,168.39,161.68,172395200.00,62.36
2023-07-21,168.06,169.20,163.42,166.15,9102100,168.51,168.66,2.19,22.81,174.52,47.14,-2.71,-48.43,3.61,174.95,168.51,162.07,163293100.00,45.45
2023-07-24,163.59,164.96,162.94,163.78,4979900,168.52,168.19,1.54,22.00,174.30,42.79,-1.84,-106.34,3.59,174.92,168.52,162.13,158313200.00,38.28
2023-07-25,163.35,164.91,162.44,162.52,3286700,168.52,167.65,0.92,21.38,173.84,40.64,-1.94,-119.34,3.51,174.93,168.52,162.12,155026500.00,32.04
2023-07-26,162.20,164.40,162.09,163.74,2352000,168.53,167.28,0.52,20.89,173.16,43.59,-2.31,-117.87,3.42,174.91,168.53,162.14,157378500.00,37.89
2023-07-27,164.50,164.51,159.27,159.69,3944200,168.25,166.56,-0.13,21.15,172.27,37.02,-6.32,-157.61,3.55,175.59,168.25,160.92,153434300.00,36.50
2023-07-28,161.34,162.60,160.71,161.48,2925900,167.96,166.07,-0.49,21.38,170.97,41.23,-5.11,-129.39,3.51,175.86,167.96,160.05,156360200.00,37.82
2023-07-31,162.53,164.95,162.53,164.84,3345900,167.73,165.96,-0.50,20.71,169.80,48.25,-3.08,-70.40,3.50,175.71,167.73,159.74,159706100.00,39.08
2023-08-01,163.94,165.75,163.26,165.60,2340100,167.47,165.92,-0.44,19.80,168.75,49.70,-2.16,-50.39,3.43,175.39,167.47,159.56,162046200.00,39.00
2023-08-02,163.28,163.74,162.08,162.77,2236200,167.07,165.62,-0.61,19.30,167.80,44.64,-4.93,-82.50,3.44,175.09,167.07,159.05,159810000.00,38.96
2023-08-03,161.88,162.68,161.09,162.43,1708700,166.85,165.32,-0.77,19.13,166.95,44.07,-6.53,-89.12,3.31,175.12,166.85,158.58,158101300.00,39.12
2023-08-04,162.55,164.08,161.12,161.46,2256000,166.64,164.95,-0.96,18.42,166.18,42.37,-6.61,-79.03,3.29,175.23,166.64,158.05,155845300.00,39.12
2023-08-07,162.86,163.33,162.17,162.97,2027200,166.41,164.76,-0.98,17.76,165.49,45.86,-5.73,-62.27,3.19,175.13,166.41,157.68,157872500.00,38.08
2023-08-08,160.96,162.02,159.68,161.91,2102900,165.98,164.49,-1.07,17.93,164.87,43.85,-2.56,-83.14,3.19,174.70,165.98,157.25,155769600.00,32.53
2023-08-09,161.97,162.32,159.59,159.91,2445200,165.47,164.05,-1.28,17.95,164.31,40.27,-2.37,-87.84,3.16,174.35,165.47,156.58,153324400.00,33.79
2023-08-10,160.77,162.52,158.83,159.63,2556000,164.94,163.63,-1.46,18.20,163.80,39.80,-1.78,-88.48,3.20,173.91,164.94,155.98,150768400.00,39.75
2023-08-11,158.78,161.82,158.71,161.32,2102500,164.55,163.41,-1.45,18.47,163.21,44.20,-1.48,-79.01,3.19,173.42,164.55,155.68,152870900.00,48.88
2023-08-14,160.40,162.50,159.86,162.11,1827300,164.09,163.29,-1.36,18.38,162.58,46.18,1.52,-58.68,3.15,172.47,164.09,155.71,154698200.00,56.34
2023-08-15,160.46,160.87,157.84,158.04,2447600,163.31,162.79,-1.60,18.96,162.50,38.58,-2.13,-121.64,3.23,170.81,163.31,155.81,152250600.00,49.36
2023-08-16,157.42,159.07,156.80,156.92,1994900,162.51,162.23,-1.85,19.80,162.50,36.78,-4.81,-162.42,3.16,169.10,162.51,155.91,150255700.00,52.40
2023-08-17,158.04,158.72,156.55,156.74,2473000,161.70,161.71,-2.05,20.66,161.48,36.49,-5.35,-171.41,3.09,166.80,161.70,156.60,147782700.00,44.05
2023-08-18,155.42,156.96,155.14,156.40,2139500,161.21,161.20,-2.21,21.86,160.49,35.91,-3.91,-190.90,3.00,166.38,161.21,156.04,145643200.00,34.82
2023-08-21,157.04,157.79,156.25,157.04,2070500,160.88,160.80,-2.25,22.48,159.42,37.90,-3.32,-136.86,2.90,166.21,160.88,155.54,147713700.00,34.01
2023-08-22,156.92,157.41,154.82,155.28,2255500,160.51,160.28,-2.41,23.48,158.56,34.68,-3.83,-151.04,2.87,166.31,160.51,154.71,145458200.00,34.10
2023-08-23,155.52,156.25,154.91,155.63,2042500,160.11,159.84,-2.47,24.41,157.82,35.86,-4.50,-133.59,2.77,166.08,160.11,154.13,147500700.00,33.81
